n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
2,1,32,1.1781,1.05E+01,5.54E+01,0.00E+00,4.14E-01,0.00E+00,F,333,P,335,20
2,1,32,1.1795,1.05E+01,3.23E+01,1.67E+01,2.15E-01,1.79E+01,F,335,P,133,21
2,1,32,1.1805,1.05E+01,5.13E+00,0.00E+00,3.84E-02,0.00E+00,F,333,P,133,22
2,1,32,1.1813,1.05E+01,5.64E+00,2.86E+00,8.13E-02,6.98E-01,C,333,S,111,23
2,1,32,1.1822,1.05E+01,0.00E+00,2.92E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,32,1.1823,1.05E+01,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,32,1.1826,1.05E+01,1.89E+01,2.92E+01,3.41E-01,9.96E+00,E,111,P,333,26
2,1,32,1.1838,1.05E+01,1.75E+00,4.00E-01,1.50E-02,6.02E-03,F,331,P,133,27
2,1,32,1.1893,1.04E+01,7.28E+00,2.92E+01,1.31E-01,3.84E+00,E,111,P,133,28
2,1,33,1.0925,1.13E+01,0.00E+00,5.15E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,33,1.0928,1.13E+01,2.30E-02,5.15E+00,1.55E-04,7.97E-04,F,111,P,333,2
2,1,33,1.0961,1.13E+01,7.84E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,33,1.0965,1.13E+01,1.47E-01,1.77E+01,8.60E-04,7.60E-02,F,155,P,333,4
2,1,33,1.097,1.13E+01,7.28E+00,1.74E+01,7.71E-02,4.03E+00,C,133,S,313,5
2,1,33,1.0992,1.13E+01,1.43E+02,5.15E+00,9.65E-01,4.97E+00,F,111,P,133,6
2,1,33,1.1007,1.13E+01,5.69E+01,1.77E+01,3.33E-01,2.95E+01,F,155,P,335,7
2,1,33,1.1011,1.13E+01,6.98E+01,1.74E+01,7.38E-01,3.86E+01,C,133,S,111,8
2,1,33,1.1011,1.13E+01,7.64E+01,1.35E+00,9.83E-01,6.65E+00,C,335,S,313,9
2,1,33,1.1015,1.13E+01,5.73E+01,1.73E+01,3.38E-01,2.93E+01,F,335,P,333,10
2,1,33,1.1015,1.13E+01,7.73E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,11
2,1,33,1.1022,1.12E+01,5.09E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,33,1.1024,1.12E+01,3.18E+01,0.00E+00,2.10E-01,0.00E+00,F,333,P,333,13
2,1,33,1.1029,1.12E+01,9.60E+01,1.77E+01,5.62E-01,4.97E+01,F,155,P,133,14
2,1,33,1.1055,1.12E+01,6.84E+01,3.03E+00,8.71E-01,7.91E+00,C,333,S,313,15
2,1,33,1.1055,1.12E+01,0.00E+00,3.92E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,33,1.1058,1.12E+01,5.73E+01,1.73E+01,3.38E-01,2.93E+01,F,335,P,335,17
2,1,33,1.1058,1.12E+01,1.28E+02,3.92E-01,9.83E-01,3.86E-01,F,331,P,333,18
2,1,33,1.1064,1.12E+01,7.53E+01,1.35E+00,9.82E-01,1.33E+00,C,331,S,313,19
2,1,33,1.1067,1.12E+01,6.29E+01,0.00E+00,4.14E-01,0.00E+00,F,333,P,335,20
2,1,33,1.108,1.12E+01,3.74E+01,1.73E+01,2.21E-01,1.91E+01,F,335,P,133,21
2,1,33,1.1089,1.12E+01,6.24E+00,0.00E+00,4.11E-02,0.00E+00,F,333,P,133,22
2,1,33,1.1096,1.12E+01,7.09E+00,3.03E+00,9.03E-02,8.20E-01,C,333,S,111,23
2,1,33,1.1105,1.12E+01,0.00E+00,2.90E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,33,1.1106,1.12E+01,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,33,1.1108,1.12E+01,2.26E+01,2.90E+01,3.83E-01,1.11E+01,E,111,P,333,26
2,1,33,1.1123,1.11E+01,1.85E+00,3.92E-01,1.42E-02,5.57E-03,F,331,P,133,27
2,1,33,1.1174,1.11E+01,7.34E+00,2.90E+01,1.25E-01,3.61E+00,E,111,P,133,28
2,1,34,1.0278,1.21E+01,0.00E+00,5.39E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,34,1.028,1.21E+01,2.13E-02,5.39E+00,1.27E-04,6.82E-04,F,111,P,333,2
2,1,34,1.0313,1.20E+01,1.48E-01,1.72E+01,7.79E-04,6.69E-02,F,335,P,333,3
2,1,34,1.0314,1.20E+01,8.87E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,4
2,1,34,1.0322,1.20E+01,9.05E+00,1.73E+01,8.66E-02,4.50E+00,C,133,S,313,5
2,1,34,1.0343,1.20E+01,1.63E+02,5.39E+00,9.68E-01,5.21E+00,F,111,P,133,6
2,1,34,1.0357,1.20E+01,6.64E+01,1.72E+01,3.49E-01,2.99E+01,F,335,P,335,7
2,1,34,1.0359,1.20E+01,8.65E+01,1.35E+00,9.85E-01,6.66E+00,C,335,S,313,8
2,1,34,1.036,1.20E+01,7.81E+01,1.73E+01,7.48E-01,3.88E+01,C,133,S,111,9
2,1,34,1.0364,1.20E+01,6.62E+01,1.79E+01,3.49E-01,3.12E+01,F,155,P,333,10
2,1,34,1.0368,1.20E+01,8.73E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,11
2,1,34,1.037,1.20E+01,5.76E+01,0.00E+00,3.36E-01,0.00E+00,F,333,P,331,12
2,1,34,1.0372,1.20E+01,3.55E+01,0.00E+00,2.07E-01,0.00E+00,F,333,P,333,13
2,1,34,1.0376,1.19E+01,1.07E+02,1.72E+01,5.60E-01,4.81E+01,F,335,P,133,14
2,1,34,1.0404,1.19E+01,7.66E+01,3.20E+00,8.64E-01,8.29E+00,C,333,S,313,15
2,1,34,1.0404,1.19E+01,0.00E+00,3.82E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,34,1.0407,1.19E+01,1.44E+02,3.82E-01,9.84E-01,3.76E-01,F,331,P,333,17
2,1,34,1.0407,1.19E+01,6.28E+01,1.79E+01,3.31E-01,2.96E+01,F,155,P,335,18
2,1,34,1.0413,1.19E+01,8.52E+01,1.35E+00,9.84E-01,1.33E+00,C,331,S,313,19
2,1,34,1.0416,1.19E+01,7.11E+01,0.00E+00,4.14E-01,0.00E+00,F,333,P,335,20
2,1,34,1.0427,1.19E+01,4.28E+01,1.79E+01,2.26E-01,2.02E+01,F,155,P,133,21
2,1,34,1.0436,1.19E+01,7.50E+00,0.00E+00,4.37E-02,0.00E+00,F,333,P,133,22
2,1,34,1.0442,1.19E+01,8.81E+00,3.20E+00,9.94E-02,9.53E-01,C,333,S,111,23
2,1,34,1.0451,1.19E+01,0.00E+00,2.88E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,34,1.0451,1.19E+01,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,34,1.0453,1.19E+01,2.68E+01,2.88E+01,4.25E-01,1.22E+01,E,111,P,333,26
2,1,34,1.0471,1.18E+01,1.94E+00,3.82E-01,1.33E-02,5.08E-03,F,331,P,133,27
2,1,34,1.0517,1.18E+01,7.36E+00,2.88E+01,1.17E-01,3.37E+00,E,111,P,133,28
2,1,35,0.96852,1.28E+01,0.00E+00,5.62E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,35,0.96874,1.28E+01,1.97E-02,5.62E+00,1.03E-04,5.81E-04,F,111,P,333,2
2,1,35,0.97171,1.28E+01,1.47E-01,1.67E+01,6.95E-04,5.82E-02,F,335,P,333,3
2,1,35,0.97215,1.28E+01,9.99E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,4
2,1,35,0.97295,1.27E+01,1.11E+01,1.72E+01,9.63E-02,4.96E+00,C,133,S,313,5
2,1,35,0.97484,1.27E+01,1.85E+02,5.62E+00,9.70E-01,5.45E+00,F,111,P,133,6
2,1,35,0.97607,1.27E+01,7.68E+01,1.67E+01,3.62E-01,3.03E+01,F,335,P,335,7
2,1,35,0.97633,1.27E+01,9.75E+01,1.35E+00,9.86E-01,6.68E+00,C,335,S,313,8
2,1,35,0.97643,1.27E+01,8.72E+01,1.72E+01,7.55E-01,3.89E+01,C,133,S,111,9
2,1,35,0.97673,1.27E+01,7.62E+01,1.84E+01,3.59E-01,3.30E+01,F,155,P,333,10
2,1,35,0.97731,1.27E+01,6.50E+01,0.00E+00,3.36E-01,0.00E+00,F,333,P,331,11
2,1,35,0.97753,1.27E+01,3.96E+01,0.00E+00,2.05E-01,0.00E+00,F,333,P,333,12
2,1,35,0.97759,1.27E+01,9.82E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,13
2,1,35,0.97784,1.27E+01,1.18E+02,1.67E+01,5.58E-01,4.67E+01,F,335,P,133,14
2,1,35,0.98083,1.26E+01,8.54E+01,3.36E+00,8.58E-01,8.66E+00,C,333,S,313,15
2,1,35,0.98087,1.26E+01,0.00E+00,3.70E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,35,0.9811,1.26E+01,1.60E+02,3.70E-01,9.85E-01,3.65E-01,F,331,P,333,17
2,1,35,0.98113,1.26E+01,6.88E+01,1.84E+01,3.24E-01,2.98E+01,F,155,P,335,18
2,1,35,0.98166,1.26E+01,9.60E+01,1.35E+00,9.86E-01,1.34E+00,C,331,S,313,19
2,1,35,0.98194,1.26E+01,8.01E+01,0.00E+00,4.14E-01,0.00E+00,F,333,P,335,20
2,1,35,0.98293,1.26E+01,4.87E+01,1.84E+01,2.30E-01,2.11E+01,F,155,P,133,21
2,1,35,0.98374,1.26E+01,8.93E+00,0.00E+00,4.62E-02,0.00E+00,F,333,P,133,22
2,1,35,0.98436,1.26E+01,1.08E+01,3.36E+00,1.09E-01,1.10E+00,C,333,S,111,23
2,1,35,0.98513,1.26E+01,0.00E+00,2.86E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,35,0.9852,1.26E+01,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,35,0.98536,1.26E+01,3.14E+01,2.86E+01,4.66E-01,1.33E+01,E,111,P,333,26
2,1,35,0.98736,1.26E+01,2.02E+00,3.70E-01,1.24E-02,4.58E-03,F,331,P,133,27
2,1,35,0.99167,1.25E+01,7.35E+00,2.86E+01,1.09E-01,3.12E+00,E,111,P,133,28
2,1,36,0.91411,1.36E+01,0.00E+00,5.84E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,36,0.9143,1.36E+01,1.82E-02,5.84E+00,8.46E-05,4.94E-04,F,111,P,333,2
2,1,36,0.91697,1.35E+01,1.45E-01,1.63E+01,6.13E-04,5.01E-02,F,335,P,333,3
2,1,36,0.91777,1.35E+01,1.12E+02,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,4
2,1,36,0.91854,1.35E+01,1.35E+01,1.70E+01,1.06E-01,5.42E+00,C,133,S,313,5
2,1,36,0.92029,1.35E+01,2.09E+02,5.84E+00,9.73E-01,5.68E+00,F,111,P,133,6
2,1,36,0.92138,1.35E+01,8.83E+01,1.63E+01,3.75E-01,3.06E+01,F,335,P,335,7
2,1,36,0.92162,1.35E+01,1.10E+02,1.35E+00,9.88E-01,6.69E+00,C,335,S,313,8
2,1,36,0.92176,1.35E+01,9.69E+01,1.70E+01,7.60E-01,3.89E+01,C,133,S,111,9
2,1,36,0.922,1.34E+01,8.72E+01,1.88E+01,3.69E-01,3.47E+01,F,155,P,333,10
2,1,36,0.92254,1.34E+01,7.30E+01,0.00E+00,3.36E-01,0.00E+00,F,333,P,331,11
2,1,36,0.92274,1.34E+01,4.40E+01,0.00E+00,2.02E-01,0.00E+00,F,333,P,333,12
2,1,36,0.923,1.34E+01,1.31E+02,1.63E+01,5.56E-01,4.54E+01,F,335,P,133,13
2,1,36,0.92322,1.34E+01,1.10E+02,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,14
2,1,36,0.92616,1.34E+01,9.49E+01,3.53E+00,8.51E-01,9.01E+00,C,333,S,313,15
2,1,36,0.92621,1.34E+01,0.00E+00,3.57E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,36,0.92641,1.34E+01,1.79E+02,3.57E-01,9.87E-01,3.53E-01,F,331,P,333,17
2,1,36,0.92646,1.34E+01,7.53E+01,1.88E+01,3.19E-01,3.00E+01,F,155,P,335,18
2,1,36,0.92696,1.34E+01,1.08E+02,1.35E+00,9.88E-01,1.34E+00,C,331,S,313,19
2,1,36,0.9272,1.34E+01,8.99E+01,0.00E+00,4.13E-01,0.00E+00,F,333,P,335,20
2,1,36,0.9281,1.34E+01,5.51E+01,1.88E+01,2.33E-01,2.20E+01,F,155,P,133,21
2,1,36,0.92885,1.33E+01,1.05E+01,0.00E+00,4.85E-02,0.00E+00,F,333,P,133,22
2,1,36,0.92943,1.33E+01,1.31E+01,3.53E+00,1.18E-01,1.25E+00,C,333,S,111,23
2,1,36,0.93016,1.33E+01,0.00E+00,2.85E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,36,0.93023,1.33E+01,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,36,0.93036,1.33E+01,3.66E+01,2.85E+01,5.06E-01,1.44E+01,E,111,P,333,26
2,1,36,0.93256,1.33E+01,2.08E+00,3.57E-01,1.15E-02,4.09E-03,F,331,P,133,27
2,1,36,0.93657,1.32E+01,7.31E+00,2.85E+01,1.01E-01,2.88E+00,E,111,P,133,28
