3,1,8,16.589,7.47E-01,4.45E-02,2.19E-03,1.39E-01,3.05E-04,F',331,P,333,29
3,1,8,16.59,7.47E-01,1.68E-02,8.39E-05,5.29E-02,1.33E-05,F',333,P,335,30
3,1,8,16.63,7.46E-01,1.51E-02,5.74E+00,2.57E-03,7.38E-02,G',155,P,133,31
3,1,8,16.651,7.45E-01,1.95E-03,4.80E-05,6.16E-03,8.86E-07,F',133,P,331,32
3,1,8,16.651,7.45E-01,9.32E-04,4.80E-05,2.95E-03,4.24E-07,F',133,P,333,33
3,1,8,16.655,7.44E-01,5.87E-02,4.55E-04,2.38E-01,7.57E-04,F',357,P,335,34
3,1,8,16.655,7.44E-01,4.50E-02,2.33E-03,1.79E-01,2.08E-03,F',355,P,333,35
3,1,8,16.657,7.44E-01,1.43E-02,2.33E-03,5.69E-02,6.62E-04,F',355,P,335,36
3,1,8,16.657,7.44E-01,3.17E-02,1.42E-04,1.24E-01,5.27E-05,F',353,P,331,37
3,1,8,16.657,7.44E-01,2.37E-02,1.42E-04,9.27E-02,3.95E-05,F',353,P,333,38
3,1,8,16.659,7.44E-01,1.50E-03,1.42E-04,5.85E-03,2.49E-06,F',353,P,335,39
3,1,8,16.701,7.42E-01,1.82E-02,5.62E+00,3.10E-03,8.71E-02,F',155,P,133,40
3,1,8,16.703,7.42E-01,5.93E-03,1.92E+00,2.68E-03,2.58E-02,F',335,P,133,41
3,1,8,16.711,7.42E-01,2.70E-02,5.60E-02,1.21E-01,2.04E-02,C',133,S,111,42
3,1,8,16.727,7.41E-01,2.58E-03,5.78E-02,1.66E-02,2.88E-03,E',313,P,331,43
3,1,8,16.727,7.41E-01,7.66E-03,5.78E-02,4.94E-02,8.56E-03,E',313,P,333,44
3,1,8,16.728,7.41E-01,1.25E-02,5.78E-02,8.03E-02,1.39E-02,E',313,P,335,45
3,1,8,16.767,7.39E-01,7.99E-02,4.80E-05,2.52E-01,3.63E-05,F',133,P,133,46
3,1,8,16.774,7.39E-01,4.39E-03,1.42E-04,1.72E-02,7.30E-06,F',353,P,133,47
3,1,8,16.791,7.38E-01,1.01E-02,1.49E+01,6.76E-04,1.00E-02,E',111,P,133,48
3,1,8,18.967,6.54E-01,2.57E-01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,49
3,1,8,18.973,6.54E-01,2.57E-01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,50
2,1,8,16.006,7.75E-01,6.87E-02,0.00E+00,1.00E+00,0.00E+00,R',234,Y,212,1
2,1,8,16.007,7.75E-01,6.87E-02,0.00E+00,1.00E+00,0.00E+00,R',232,Y,212,2
2,1,8,18.885,6.57E-01,2.01E-01,2.43E-01,4.25E-01,1.03E-01,F',111,P',133,3
2,1,8,18.894,6.56E-01,2.19E-01,4.58E-01,3.09E-01,4.24E-01,A',133,D',155,4
