n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
2,1,35,1.0144,1.22E+01,9.56E+00,1.95E-01,9.73E-01,7.58E-01,M,434,P,234,21
2,1,35,1.0146,1.22E+01,5.60E+00,2.81E-02,9.95E-01,5.58E-02,K,432,S,212,22
2,1,35,1.0176,1.22E+01,1.98E-03,1.46E-01,5.95E-05,1.73E-05,M,432,P,234,23
2,1,35,1.0222,1.21E+01,3.34E+00,1.32E+01,1.84E-01,4.83E+00,E,212,P,232,24
2,1,35,1.0268,1.21E+01,1.69E+00,1.32E+01,9.31E-02,2.45E+00,E,212,P,234,25
2,1,36,0.94354,1.31E+01,3.63E-01,3.20E+00,3.28E-03,2.10E-02,F,212,P,232,1
2,1,36,0.9451,1.31E+01,3.29E-01,5.12E+00,1.45E-03,2.96E-02,M,234,P,232,2
2,1,36,0.94537,1.31E+01,1.64E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,3
2,1,36,0.94745,1.31E+01,4.43E+00,1.04E+01,2.99E-01,1.24E+01,C,234,S,212,4
2,1,36,0.94804,1.31E+01,1.07E+02,3.20E+00,9.68E-01,6.20E+00,F,212,P,234,5
2,1,36,0.94807,1.31E+01,1.10E+02,5.61E+00,9.51E-01,1.07E+01,C,232,S,212,6
2,1,36,0.9496,1.31E+01,1.70E+02,3.49E-01,9.98E-01,1.39E+00,K,234,S,212,7
2,1,36,0.94961,1.31E+01,2.22E+02,5.12E+00,9.76E-01,2.00E+01,M,234,P,234,8
2,1,36,0.94993,1.31E+01,1.32E+02,1.12E+01,7.59E-01,3.39E+01,F,254,P,232,9
2,1,36,0.95034,1.30E+01,1.85E+02,8.80E-02,7.68E-01,1.35E-01,M,232,P,232,10
2,1,36,0.95137,1.30E+01,5.72E+01,9.50E+00,8.58E-01,4.89E+01,F,256,P,234,11
2,1,36,0.95156,1.30E+01,3.93E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,12
2,1,36,0.9524,1.30E+01,1.05E-01,2.03E-01,8.81E-03,7.16E-03,M,434,P,232,13
2,1,36,0.95285,1.30E+01,8.20E+01,5.44E+00,9.38E-01,1.02E+01,K,232,S,212,14
2,1,36,0.95449,1.30E+01,3.09E+01,1.12E+01,1.77E-01,7.90E+00,F,254,P,234,15
2,1,36,0.9549,1.30E+01,5.59E+01,8.80E-02,2.32E-01,4.08E-02,M,232,P,234,16
2,1,36,0.95524,1.30E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,36,0.95565,1.30E+01,4.11E+01,1.65E-01,9.96E-01,3.29E-01,M,432,P,232,18
2,1,36,0.95614,1.30E+01,4.15E+01,6.99E+00,8.56E-01,3.59E+01,M,436,P,234,19
2,1,36,0.95653,1.30E+01,2.44E+01,3.72E-01,9.85E-01,1.47E+00,K,434,S,212,20
2,1,36,0.95698,1.30E+01,1.16E+01,2.03E-01,9.74E-01,7.92E-01,M,434,P,234,21
2,1,36,0.95723,1.30E+01,6.90E+00,3.02E-02,9.96E-01,6.01E-02,K,432,S,212,22
2,1,36,0.96026,1.29E+01,5.47E-03,1.65E-01,1.32E-04,4.37E-05,M,432,P,234,23
2,1,36,0.96418,1.29E+01,3.80E+00,1.31E+01,2.03E-01,5.34E+00,E,212,P,232,24
2,1,36,0.96887,1.28E+01,1.76E+00,1.31E+01,9.43E-02,2.47E+00,E,212,P,234,25
