n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
3,1,25,1.7059,7.27E+00,1.10E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,25,1.7078,7.26E+00,9.61E-01,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,25,1.711,7.25E+00,1.56E-01,1.02E-05,4.30E-02,8.77E-07,I',232,S,212,3
3,1,25,1.7121,7.24E+00,1.54E-01,1.52E-04,2.08E-02,1.27E-05,I',234,S,212,4
3,1,25,1.7196,7.21E+00,1.15E-01,3.73E+00,1.03E-02,7.69E-02,J',232,S,212,5
3,1,25,1.7199,7.21E+00,3.96E+00,4.04E-01,5.92E-01,9.56E-01,C',234,S,212,6
3,1,25,1.7209,7.20E+00,4.87E+00,3.28E-02,8.08E-01,5.31E-02,C',232,S,212,7
3,1,25,1.722,7.20E+00,3.24E-01,1.74E+00,7.65E-03,5.34E-02,F',234,P,232,8
3,1,25,1.7225,7.20E+00,7.27E-01,9.29E-02,2.14E-01,7.96E-02,J',434,S,212,9
3,1,25,1.7231,7.20E+00,1.83E-01,1.07E-02,1.72E-01,3.69E-03,J',432,S,212,10
3,1,25,1.7236,7.19E+00,1.36E-01,1.35E+00,4.35E-03,1.17E-02,F',212,P,234,11
3,1,25,1.7249,7.19E+00,2.70E+00,2.07E-01,1.16E-01,4.80E-02,M',212,P,232,12
3,1,25,1.7252,7.19E+00,3.97E+00,1.74E+00,9.37E-02,6.54E-01,F',234,P,234,13
3,1,25,1.7259,7.18E+00,1.59E+00,3.19E+00,3.67E-02,7.03E-01,F',256,P,234,14
3,1,25,1.7263,7.18E+00,2.02E+00,3.67E+00,4.85E-02,7.11E-01,F',254,P,234,15
3,1,25,1.7264,7.18E+00,5.63E+00,1.35E-04,1.28E-01,3.46E-05,F',232,P,234,16
3,1,25,1.7266,7.18E+00,5.54E+00,1.81E-01,7.91E-01,2.86E-01,K',232,S,212,17
3,1,25,1.7267,7.18E+00,4.60E+00,1.86E-01,7.06E-01,5.25E-01,K',234,S,212,18
3,1,25,1.727,7.18E+00,1.03E+00,5.07E-01,1.19E-01,2.40E-01,M',414,P,232,19
3,1,25,1.7277,7.18E+00,8.90E-01,4.08E-01,2.06E-01,3.36E-01,M',434,P,232,20
3,1,25,1.7277,7.18E+00,1.61E+00,8.15E-02,7.67E-01,2.50E-01,K',434,S,212,21
3,1,25,1.7278,7.18E+00,3.40E-01,1.42E-02,8.03E-01,2.28E-02,K',432,S,212,22
3,1,25,1.7281,7.17E+00,2.15E-01,4.95E-02,5.97E-02,1.18E-02,G',254,P,232,23
3,1,25,1.7281,7.17E+00,4.61E+00,2.07E-01,1.98E-01,8.21E-02,M',212,P,234,24
3,1,25,1.7286,7.17E+00,8.70E+00,3.12E+00,6.38E-01,1.20E+01,M',256,P,234,25
3,1,25,1.7288,7.17E+00,6.63E+00,7.29E-01,5.04E-01,1.47E+00,M',254,P,232,26
3,1,25,1.7294,7.17E+00,5.38E+00,3.80E-02,8.06E-01,6.12E-02,M',232,P,232,27
3,1,25,1.7298,7.17E+00,1.51E+00,8.66E-04,3.25E-01,5.64E-04,M',432,P,232,28
3,1,25,1.7302,7.17E+00,2.99E+00,5.07E-01,3.46E-01,7.00E-01,M',414,P,234,29
3,1,25,1.7303,7.17E+00,6.86E-01,8.08E-02,1.71E-01,5.54E-02,M',234,P,232,30
3,1,25,1.7305,7.16E+00,6.01E-01,5.31E-01,3.24E-01,1.03E+00,M',436,P,234,31
3,1,25,1.7309,7.16E+00,1.23E+00,4.08E-01,2.83E-01,4.63E-01,M',434,P,234,32
3,1,25,1.7311,7.16E+00,4.43E-02,1.19E-01,1.11E-02,7.94E-03,G',256,P,234,33
3,1,25,1.7313,7.16E+00,1.24E-01,4.95E-02,3.43E-02,6.78E-03,G',254,P,234,34
3,1,25,1.7318,7.16E+00,8.72E-01,1.17E-02,1.46E-01,6.83E-03,M',454,P,232,35
3,1,25,1.7321,7.16E+00,5.80E-01,2.21E-03,1.86E-01,8.20E-04,M',452,P,232,36
3,1,25,1.7326,7.16E+00,1.88E-01,3.80E-02,2.81E-02,2.13E-03,M',232,P,234,37
3,1,25,1.733,7.15E+00,2.40E-01,8.66E-04,5.16E-02,8.94E-05,M',432,P,234,38
3,1,25,1.7335,7.15E+00,5.00E-01,8.08E-02,1.25E-01,4.03E-02,M',234,P,234,39
3,1,25,1.7342,7.15E+00,5.09E-01,3.80E-01,1.83E-01,2.79E-01,N',254,P,232,40
3,1,25,1.7348,7.15E+00,1.02E-01,2.40E+00,1.89E-02,9.05E-02,E',212,P,232,41
3,1,25,1.735,7.15E+00,2.79E-01,1.17E-02,4.68E-02,2.19E-03,M',454,P,234,42
3,1,25,1.7354,7.14E+00,9.45E-02,2.21E-03,3.02E-02,1.34E-04,M',452,P,234,43
3,1,25,1.7374,7.14E+00,2.92E-02,3.80E-01,1.05E-02,1.60E-02,N',254,P,234,44
3,1,25,1.7375,7.14E+00,2.29E-01,3.28E-01,9.41E-02,1.86E-01,N',256,P,234,45
3,1,25,1.7381,7.13E+00,6.11E-02,2.40E+00,1.13E-02,5.43E-02,E',212,P,234,46
3,1,25,1.7401,7.13E+00,2.07E-01,4.19E+00,4.23E-02,3.55E-01,L',212,P,232,47
3,1,25,1.7434,7.11E+00,2.30E-01,4.19E+00,4.71E-02,3.95E-01,L',212,P,234,48
3,1,25,2.0061,6.18E+00,4.08E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,25,2.0158,6.15E+00,3.16E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,25,1.7059,7.27E+00,1.10E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,25,1.7078,7.26E+00,9.61E-01,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,25,2.0055,6.18E+00,3.62E+01,8.41E-03,9.08E-01,3.05E-02,A',234,D',256,3
2,1,25,2.0059,6.18E+00,3.96E+01,5.86E-03,9.54E-01,1.12E-02,A',232,D',254,4
2,1,25,2.0061,6.18E+00,4.08E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,5
2,1,25,2.0062,6.18E+00,2.65E+01,1.35E+00,8.48E-01,2.29E+00,F',212,P',234,6
2,1,25,2.0063,6.18E+00,1.86E+01,1.30E+00,5.04E-01,3.94E+00,A',276,D',254,7
2,1,25,2.0067,6.18E+00,1.42E+01,1.30E+00,3.84E-01,3.01E+00,A',276,D',256,8
2,1,25,2.0077,6.18E+00,1.63E+01,2.43E-01,3.84E-01,5.61E-01,A',256,D',254,9
2,1,25,2.0077,6.18E+00,3.44E+01,1.49E+00,9.00E-01,1.07E+01,A',278,D',256,10
2,1,25,2.0079,6.18E+00,3.73E+01,7.87E-04,9.16E-01,2.88E-03,A',254,D',254,11
2,1,25,2.0081,6.17E+00,2.37E+01,2.43E-01,5.58E-01,8.15E-01,A',256,D',256,12
2,1,25,2.0081,6.17E+00,3.43E+01,1.34E+00,9.42E-01,2.52E+00,B',232,S',212,13
2,1,25,2.0083,6.17E+00,3.41E+01,1.38E-01,9.76E-01,5.40E-01,B',234,S',212,14
2,1,25,2.0083,6.17E+00,3.56E+01,1.74E+00,8.42E-01,5.87E+00,F',234,P',234,15
2,1,25,2.0086,6.17E+00,3.50E+01,3.67E+00,8.41E-01,1.23E+01,F',254,P',232,16
2,1,25,2.0087,6.17E+00,3.59E+01,1.35E-04,8.18E-01,2.21E-04,F',232,P',232,17
2,1,25,2.0093,6.17E+00,3.75E+01,3.19E+00,8.68E-01,1.66E+01,F',256,P',234,18
2,1,25,2.0102,6.17E+00,3.04E+00,5.12E-03,4.42E-01,9.05E-03,I',254,S',212,19
2,1,25,2.012,6.16E+00,2.76E+00,1.52E-04,3.73E-01,2.27E-04,I',234,D',256,20
2,1,25,2.0123,6.16E+00,1.37E+01,2.07E-01,5.89E-01,2.44E-01,M',212,P',234,21
2,1,25,2.0124,6.16E+00,7.07E+00,1.86E-03,8.49E-01,1.26E-02,I',278,D',256,22
2,1,25,2.0129,6.16E+00,1.29E+00,3.12E+00,9.44E-02,1.77E+00,M',256,P',234,23
2,1,25,2.0139,6.16E+00,1.36E+00,5.78E-04,3.40E-01,1.18E-03,I',256,D',254,24
2,1,25,2.0149,6.15E+00,6.94E+00,3.73E+00,6.20E-01,4.62E+00,J',232,S',212,25
2,1,25,2.0151,6.15E+00,1.06E+00,4.04E-01,1.59E-01,2.56E-01,C',234,S',212,26
2,1,25,2.0152,6.15E+00,3.10E+00,5.07E-01,3.58E-01,7.26E-01,M',414,P',234,27
2,1,25,2.0153,6.15E+00,1.09E+00,4.95E-02,3.03E-01,6.00E-02,G',254,P',232,28
2,1,25,2.0158,6.15E+00,3.16E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,29
2,1,25,2.0161,6.15E+00,8.25E-01,4.08E-01,1.91E-01,3.12E-01,M',434,P',234,30
2,1,25,2.0163,6.15E+00,3.08E+00,7.29E-01,2.34E-01,6.83E-01,M',254,P',232,31
2,1,25,2.0163,6.15E+00,2.04E+00,1.19E-01,5.13E-01,3.66E-01,G',256,P',234,32
2,1,25,2.0163,6.15E+00,1.60E+00,3.25E-02,3.94E-01,5.12E-02,I',454,D',254,33
2,1,25,2.0165,6.15E+00,1.92E+00,5.25E-03,3.85E-01,4.04E-03,I',452,D',254,34
2,1,25,2.0167,6.15E+00,4.50E+00,4.69E-03,5.94E-01,1.67E-02,I',276,D',256,35
2,1,25,2.0175,6.15E+00,2.22E+00,7.53E-04,6.47E-01,2.92E-03,I',456,D',254,36
2,1,25,2.0175,6.15E+00,2.12E+00,7.29E-01,1.61E-01,4.70E-01,M',254,P',234,37
2,1,25,2.0176,6.15E+00,1.83E+00,8.66E-04,3.93E-01,6.81E-04,M',432,P',232,38
2,1,25,2.0177,6.14E+00,2.18E+00,5.12E-03,3.18E-01,6.51E-03,I',254,D',256,39
2,1,25,2.0182,6.14E+00,1.99E+00,9.13E-02,7.55E-01,5.51E-01,I',478,D',256,40
2,1,25,2.0188,6.14E+00,2.32E+00,9.29E-02,6.83E-01,2.54E-01,J',434,S',212,41
2,1,25,2.0191,6.14E+00,2.87E+00,4.73E-02,8.76E-01,2.48E-01,I',476,D',254,42
2,1,25,2.0196,6.14E+00,6.57E-01,1.07E-02,6.21E-01,1.33E-02,J',432,S',212,43
2,1,25,2.0196,6.14E+00,1.44E+00,8.08E-02,3.60E-01,1.16E-01,M',234,P',234,44
2,1,25,2.0196,6.14E+00,9.09E-01,1.18E-06,8.24E-01,3.88E-06,I',474,D',254,45
2,1,25,2.0198,6.14E+00,2.49E+00,2.81E-01,6.24E-01,1.05E+00,M',456,P',234,46
2,1,25,2.0204,6.14E+00,3.25E+00,1.17E-02,5.44E-01,2.54E-02,M',454,P',232,47
2,1,25,2.0227,6.13E+00,9.64E-01,4.04E-01,1.44E-01,2.32E-01,C',234,D',256,48
2,1,25,2.0245,6.12E+00,1.11E+00,2.40E+00,2.06E-01,9.89E-01,E',212,P',232,49
2,1,25,2.0258,6.12E+00,1.60E+00,2.40E+00,2.96E-01,1.42E+00,E',212,P',234,50
3,1,26,1.5732,7.88E+00,1.28E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,26,1.5751,7.87E+00,1.30E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,26,1.5773,7.86E+00,1.69E-01,4.67E-05,3.99E-02,3.73E-06,I',232,S,212,3
3,1,26,1.5783,7.86E+00,1.54E-01,3.08E-04,1.83E-02,2.25E-05,I',234,S,212,4
3,1,26,1.5823,7.84E+00,1.15E-01,7.02E-05,1.37E-02,3.86E-06,I',254,S,212,5
3,1,26,1.5855,7.82E+00,1.26E-01,3.74E+00,1.00E-02,7.50E-02,J',232,S,212,6
3,1,26,1.5855,7.82E+00,4.54E+00,5.09E-01,5.97E-01,1.22E+00,C',234,S,212,7
3,1,26,1.5866,7.81E+00,5.74E+00,4.09E-02,8.07E-01,6.60E-02,C',232,S,212,8
3,1,26,1.5871,7.81E+00,3.30E-01,1.82E+00,6.72E-03,4.90E-02,F',234,P,232,9
3,1,26,1.588,7.81E+00,9.82E-01,1.11E-01,2.14E-01,9.50E-02,J',434,S,212,10
3,1,26,1.5885,7.81E+00,2.55E-01,1.24E-02,1.80E-01,4.44E-03,J',432,S,212,11
3,1,26,1.589,7.80E+00,1.96E-01,1.39E+00,5.41E-03,1.50E-02,F',212,P,234,12
3,1,26,1.5898,7.80E+00,2.87E+00,2.04E-01,1.04E-01,4.23E-02,M',212,P,232,13
3,1,26,1.5903,7.80E+00,4.71E+00,1.82E+00,9.58E-02,6.98E-01,F',234,P,234,14
3,1,26,1.5911,7.79E+00,2.02E+00,3.06E+00,4.00E-02,7.34E-01,F',256,P,234,15
3,1,26,1.5915,7.79E+00,2.45E+00,3.66E+00,5.05E-02,7.40E-01,F',254,P,234,16
3,1,26,1.5915,7.79E+00,6.50E+00,1.82E-01,7.96E-01,2.90E-01,K',232,S,212,17
3,1,26,1.5915,7.79E+00,7.15E+00,5.98E-05,1.41E-01,1.68E-05,F',232,P,234,18
3,1,26,1.5916,7.79E+00,7.79E-01,3.98E-01,8.42E-02,1.34E-01,M',414,P,232,19
3,1,26,1.5916,7.79E+00,5.34E+00,1.87E-01,7.02E-01,5.26E-01,K',234,S,212,20
3,1,26,1.5923,7.79E+00,6.84E-01,3.44E-01,1.47E-01,2.03E-01,M',434,P,232,21
3,1,26,1.5927,7.78E+00,2.02E+00,9.00E-02,7.73E-01,2.78E-01,K',434,S,212,22
3,1,26,1.5928,7.78E+00,4.27E-01,1.56E-02,8.12E-01,2.53E-02,K',432,S,212,23
3,1,26,1.5929,7.78E+00,4.31E-01,6.45E-02,1.07E-01,2.76E-02,G',254,P,232,24
3,1,26,1.593,7.78E+00,5.03E+00,2.04E-01,1.82E-01,7.43E-02,M',212,P,234,25
3,1,26,1.5934,7.78E+00,9.98E+00,3.12E+00,6.61E-01,1.24E+01,M',256,P,234,26
3,1,26,1.5935,7.78E+00,8.41E+00,8.56E-01,4.96E-01,1.70E+00,M',254,P,232,27
3,1,26,1.594,7.78E+00,7.78E+00,4.28E-02,7.97E-01,6.83E-02,M',232,P,232,28
3,1,26,1.5944,7.78E+00,8.28E-01,5.43E-03,1.78E-01,1.94E-03,M',432,P,232,29
3,1,26,1.5948,7.77E+00,7.54E-01,9.11E-02,1.66E-01,6.06E-02,M',234,P,232,30
3,1,26,1.5948,7.77E+00,3.51E+00,3.98E-01,3.79E-01,6.04E-01,M',414,P,234,31
3,1,26,1.5951,7.77E+00,8.96E-01,7.27E-01,3.71E-01,1.62E+00,M',436,P,234,32
3,1,26,1.5955,7.77E+00,1.64E+00,3.44E-01,3.54E-01,4.86E-01,M',434,P,234,33
3,1,26,1.5961,7.77E+00,7.64E-02,6.45E-02,1.89E-02,4.89E-03,G',254,P,234,34
3,1,26,1.5963,7.77E+00,1.15E+00,1.29E-02,1.50E-01,7.79E-03,M',454,P,232,35
3,1,26,1.5966,7.77E+00,7.06E-01,2.58E-03,1.86E-01,9.62E-04,M',452,P,232,36
3,1,26,1.5973,7.76E+00,2.32E-01,4.28E-02,2.37E-02,2.03E-03,M',232,P,234,37
3,1,26,1.5976,7.76E+00,1.77E-01,5.43E-03,3.81E-02,4.13E-04,M',432,P,234,38
3,1,26,1.598,7.76E+00,4.74E-01,9.11E-02,1.05E-01,3.81E-02,M',234,P,234,39
3,1,26,1.5983,7.76E+00,6.12E-01,3.75E-01,1.89E-01,2.84E-01,N',254,P,232,40
3,1,26,1.599,7.75E+00,1.17E-01,2.39E+00,2.01E-02,9.64E-02,E',212,P,232,41
3,1,26,1.5995,7.75E+00,3.01E-01,1.29E-02,3.93E-02,2.03E-03,M',454,P,234,42
3,1,26,1.5998,7.75E+00,1.02E-01,2.58E-03,2.70E-02,1.39E-04,M',452,P,234,43
3,1,26,1.6016,7.74E+00,3.06E-02,3.75E-01,9.46E-03,1.42E-02,N',254,P,234,44
3,1,26,1.6016,7.74E+00,2.46E-01,3.20E-01,8.78E-02,1.69E-01,N',256,P,234,45
3,1,26,1.6022,7.74E+00,6.52E-02,2.39E+00,1.12E-02,5.38E-02,E',212,P,234,46
3,1,26,1.6037,7.73E+00,2.41E-01,4.20E+00,4.82E-02,4.05E-01,L',212,P,232,47
3,1,26,1.607,7.72E+00,2.52E-01,4.20E+00,5.05E-02,4.24E-01,L',212,P,234,48
3,1,26,1.8504,6.70E+00,4.75E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,26,1.8595,6.67E+00,4.31E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,26,1.5732,7.88E+00,1.28E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,26,1.5751,7.87E+00,1.30E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,26,1.8499,6.70E+00,4.24E+01,1.02E-02,9.12E-01,3.72E-02,A',234,D',256,3
2,1,26,1.8503,6.70E+00,4.63E+01,7.33E-03,9.53E-01,1.40E-02,A',232,D',254,4
2,1,26,1.8504,6.70E+00,4.75E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,5
2,1,26,1.8505,6.70E+00,2.06E+01,1.28E+00,4.77E-01,3.66E+00,A',276,D',254,6
2,1,26,1.8506,6.70E+00,3.14E+01,1.39E+00,8.63E-01,2.39E+00,F',212,P',234,7
2,1,26,1.8509,6.70E+00,1.79E+01,1.28E+00,4.15E-01,3.18E+00,A',276,D',256,8
2,1,26,1.8518,6.70E+00,2.04E+01,2.77E-01,4.12E-01,6.86E-01,A',256,D',254,9
2,1,26,1.8519,6.70E+00,4.02E+01,1.48E+00,9.05E-01,1.07E+01,A',278,D',256,10
2,1,26,1.852,6.69E+00,4.34E+01,1.03E-03,9.19E-01,3.80E-03,A',254,D',254,11
2,1,26,1.8522,6.69E+00,2.62E+01,2.77E-01,5.30E-01,8.82E-01,A',256,D',256,12
2,1,26,1.8522,6.69E+00,4.05E+01,1.34E+00,9.49E-01,2.54E+00,B',232,S',212,13
2,1,26,1.8523,6.69E+00,4.15E+01,1.82E+00,8.45E-01,6.15E+00,F',234,P',234,14
2,1,26,1.8523,6.69E+00,4.03E+01,9.32E-02,9.81E-01,3.66E-01,B',234,S',212,15
2,1,26,1.8526,6.69E+00,4.12E+01,3.66E+00,8.51E-01,1.25E+01,F',254,P',232,16
2,1,26,1.8527,6.69E+00,4.17E+01,5.98E-05,8.19E-01,9.79E-05,F',232,P',232,17
2,1,26,1.8533,6.69E+00,4.42E+01,3.06E+00,8.77E-01,1.61E+01,F',256,P',234,18
2,1,26,1.8542,6.69E+00,3.37E+00,7.02E-05,4.01E-01,1.13E-04,I',254,S',212,19
2,1,26,1.8557,6.68E+00,3.24E+00,3.08E-04,3.85E-01,4.74E-04,I',234,D',256,20
2,1,26,1.8559,6.68E+00,8.23E+00,1.69E-03,8.45E-01,1.14E-02,I',278,D',256,21
2,1,26,1.856,6.68E+00,1.62E+01,2.04E-01,5.88E-01,2.40E-01,M',212,P',234,22
2,1,26,1.8565,6.68E+00,1.36E+00,3.12E+00,8.98E-02,1.68E+00,M',256,P',234,23
2,1,26,1.8573,6.68E+00,1.37E+00,4.04E-04,3.09E-01,7.49E-04,I',256,D',254,24
2,1,26,1.8585,6.67E+00,3.47E+00,3.98E-01,3.75E-01,5.96E-01,M',414,P',234,25
2,1,26,1.8587,6.67E+00,8.25E+00,3.74E+00,6.55E-01,4.90E+00,J',232,S',212,26
2,1,26,1.8587,6.67E+00,1.06E+00,5.09E-01,1.40E-01,2.84E-01,C',234,S',212,27
2,1,26,1.8594,6.67E+00,9.25E-01,3.44E-01,1.99E-01,2.74E-01,M',434,P',234,28
2,1,26,1.8595,6.67E+00,4.31E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,29
2,1,26,1.8597,6.67E+00,3.73E+00,8.56E-01,2.20E-01,7.51E-01,M',254,P',232,30
2,1,26,1.8599,6.67E+00,2.02E+00,5.20E-02,4.74E-01,1.48E-01,G',256,P',234,31
2,1,26,1.8599,6.67E+00,2.35E+00,3.95E-02,4.47E-01,7.06E-02,I',454,D',254,32
2,1,26,1.8601,6.67E+00,2.70E+00,3.81E-03,4.33E-01,3.30E-03,I',452,D',254,33
2,1,26,1.8602,6.67E+00,5.98E+00,4.15E-03,6.35E-01,1.58E-02,I',276,D',256,34
2,1,26,1.8609,6.66E+00,2.56E+00,3.99E-04,6.35E-01,1.52E-03,I',456,D',254,35
2,1,26,1.861,6.66E+00,2.38E+00,5.43E-03,5.13E-01,5.56E-03,M',432,P',232,36
2,1,26,1.861,6.66E+00,3.36E+00,8.56E-01,1.98E-01,6.77E-01,M',254,P',234,37
2,1,26,1.8611,6.66E+00,3.04E+00,7.02E-05,3.62E-01,1.02E-04,I',254,D',256,38
2,1,26,1.8615,6.66E+00,2.84E+00,1.13E-01,7.67E-01,6.91E-01,I',478,D',256,39
2,1,26,1.8621,6.66E+00,3.19E+00,1.11E-01,6.96E-01,3.09E-01,J',434,S',212,40
2,1,26,1.8624,6.66E+00,4.01E+00,5.64E-02,8.91E-01,3.01E-01,I',476,D',254,41
2,1,26,1.8628,6.66E+00,9.08E-01,1.24E-02,6.40E-01,1.58E-02,J',432,S',212,42
2,1,26,1.8628,6.66E+00,1.73E+00,9.11E-02,3.82E-01,1.39E-01,M',234,P',234,43
2,1,26,1.8628,6.66E+00,1.20E+00,1.14E-06,8.32E-01,3.78E-06,I',474,D',254,44
2,1,26,1.863,6.66E+00,3.49E+00,3.47E-01,6.65E-01,1.38E+00,M',456,P',234,45
2,1,26,1.8635,6.65E+00,4.38E+00,1.29E-02,5.71E-01,2.96E-02,M',454,P',232,46
2,1,26,1.864,6.65E+00,1.13E+00,2.58E-03,2.97E-01,1.53E-03,M',452,P',232,47
2,1,26,1.8656,6.65E+00,1.12E+00,5.09E-01,1.47E-01,3.00E-01,C',234,D',256,48
2,1,26,1.8672,6.64E+00,1.28E+00,2.39E+00,2.21E-01,1.06E+00,E',212,P',232,49
2,1,26,1.8685,6.64E+00,1.79E+00,2.39E+00,3.08E-01,1.48E+00,E',212,P',234,50
3,1,27,1.4553,8.52E+00,1.48E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,27,1.4571,8.51E+00,1.72E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,27,1.4585,8.50E+00,1.81E-01,1.04E-04,3.69E-02,7.65E-06,I',232,S,212,3
3,1,27,1.4595,8.50E+00,1.51E-01,4.79E-04,1.59E-02,3.05E-05,I',234,S,212,4
3,1,27,1.4632,8.47E+00,1.46E-01,6.12E-03,1.46E-02,3.57E-04,I',254,S,212,5
3,1,27,1.4662,8.46E+00,5.16E+00,6.26E-01,6.04E-01,1.51E+00,C',234,S,212,6
3,1,27,1.4664,8.46E+00,1.35E-01,3.76E+00,9.56E-03,7.18E-02,J',232,S,212,7
3,1,27,1.4673,8.45E+00,6.73E+00,4.97E-02,8.04E-01,8.00E-02,C',232,S,212,8
3,1,27,1.4674,8.45E+00,3.33E-01,1.89E+00,5.88E-03,4.45E-02,F',234,P,232,9
3,1,27,1.4685,8.44E+00,1.30E+00,1.31E-01,2.13E-01,1.12E-01,J',434,S,212,10
3,1,27,1.469,8.44E+00,3.50E-01,1.40E-02,1.86E-01,5.22E-03,J',432,S,212,11
3,1,27,1.4695,8.44E+00,2.76E-01,1.42E+00,6.57E-03,1.87E-02,F',212,P,234,12
3,1,27,1.4699,8.44E+00,2.98E+00,2.00E-01,9.18E-02,3.67E-02,M',212,P,232,13
3,1,27,1.4706,8.43E+00,5.55E+00,1.89E+00,9.79E-02,7.42E-01,F',234,P,234,14
3,1,27,1.4713,8.43E+00,2.54E+00,2.91E+00,4.34E-02,7.59E-01,F',256,P,234,15
3,1,27,1.4714,8.43E+00,6.15E-01,3.31E-01,6.04E-02,7.99E-02,M',414,P,232,16
3,1,27,1.4716,8.42E+00,7.57E+00,1.83E-01,8.02E-01,2.94E-01,K',232,S,212,17
3,1,27,1.4717,8.42E+00,6.15E+00,1.88E-01,6.97E-01,5.24E-01,K',234,S,212,18
3,1,27,1.4717,8.42E+00,2.94E+00,3.66E+00,5.24E-02,7.67E-01,F',254,P,234,19
3,1,27,1.4718,8.42E+00,9.02E+00,4.56E-06,1.54E-01,1.41E-06,F',232,P,234,20
3,1,27,1.4721,8.42E+00,5.12E-01,2.89E-01,1.04E-01,1.21E-01,M',434,P,232,21
3,1,27,1.4728,8.42E+00,2.51E+00,9.87E-02,7.78E-01,3.07E-01,K',434,S,212,22
3,1,27,1.4728,8.42E+00,6.40E-01,6.49E-02,1.39E-01,3.60E-02,G',254,P,232,23
3,1,27,1.4728,8.42E+00,5.31E-01,1.70E-02,8.19E-01,2.79E-02,K',432,S,212,24
3,1,27,1.4731,8.42E+00,5.36E+00,2.00E-01,1.65E-01,6.59E-02,M',212,P,234,25
3,1,27,1.4733,8.42E+00,1.14E+01,3.11E+00,6.82E-01,1.27E+01,M',256,P,234,26
3,1,27,1.4733,8.42E+00,1.03E+01,9.52E-01,4.88E-01,1.86E+00,M',254,P,232,27
3,1,27,1.4738,8.41E+00,1.03E+01,4.51E-02,7.76E-01,7.00E-02,M',232,P,232,28
3,1,27,1.4742,8.41E+00,3.33E-01,1.34E-02,6.67E-02,1.79E-03,M',432,P,232,29
3,1,27,1.4746,8.41E+00,8.20E-01,1.01E-01,1.60E-01,6.46E-02,M',234,P,232,30
3,1,27,1.4746,8.41E+00,4.13E+00,3.31E-01,4.05E-01,5.36E-01,M',414,P,234,31
3,1,27,1.475,8.41E+00,1.27E+00,9.06E-01,4.03E-01,2.19E+00,M',436,P,234,32
3,1,27,1.4753,8.40E+00,2.01E+00,2.89E-01,4.09E-01,4.73E-01,M',434,P,234,33
3,1,27,1.476,8.40E+00,1.50E+00,1.43E-02,1.54E-01,8.79E-03,M',454,P,232,34
3,1,27,1.4762,8.40E+00,8.51E-01,2.97E-03,1.87E-01,1.11E-03,M',452,P,232,35
3,1,27,1.477,8.39E+00,2.51E-01,4.51E-02,1.89E-02,1.71E-03,M',232,P,234,36
3,1,27,1.4774,8.39E+00,1.31E-01,1.34E-02,2.62E-02,7.05E-04,M',432,P,234,37
3,1,27,1.4777,8.39E+00,7.32E-01,3.69E-01,1.95E-01,2.88E-01,N',254,P,232,38
3,1,27,1.4778,8.39E+00,4.49E-01,1.01E-01,8.75E-02,3.54E-02,M',234,P,234,39
3,1,27,1.4784,8.39E+00,1.32E-01,2.39E+00,2.12E-02,1.01E-01,E',212,P,232,40
3,1,27,1.4791,8.38E+00,3.33E-02,9.97E-06,1.68E-02,6.69E-07,N',454,P,232,41
3,1,27,1.4792,8.38E+00,3.19E-01,1.43E-02,3.28E-02,1.87E-03,M',454,P,234,42
3,1,27,1.4795,8.38E+00,1.09E-01,2.97E-03,2.39E-02,1.42E-04,M',452,P,234,43
3,1,27,1.4809,8.37E+00,3.16E-02,3.69E-01,8.41E-03,1.24E-02,N',254,P,234,44
3,1,27,1.481,8.37E+00,2.62E-01,3.12E-01,8.11E-02,1.52E-01,N',256,P,234,45
3,1,27,1.4817,8.37E+00,6.91E-02,2.39E+00,1.11E-02,5.30E-02,E',212,P,234,46
3,1,27,1.4826,8.36E+00,2.79E-01,4.19E+00,5.46E-02,4.58E-01,L',212,P,232,47
3,1,27,1.4859,8.34E+00,2.74E-01,4.19E+00,5.37E-02,4.50E-01,L',212,P,234,48
3,1,27,1.712,7.24E+00,5.49E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
