Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""1/2""",2,"=""""","=""16.649064""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.649389""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.650457""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[0]""","=""1/2""",2,"=""""","=""16.653572""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[1]""","=""1/2""",2,"=""""","=""16.653725""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[1]""","=""3/2""",4,"=""""","=""16.653726""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[2]""","=""5/2""",6,"=""""","=""16.654036""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[2]""","=""3/2""",4,"=""""","=""16.654039""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[8]""","=""15/2""",16,"=""""","=""16.654187""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[8]""","=""17/2""",18,"=""""","=""16.654195""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[3]""","=""7/2""",8,"=""""","=""16.654490""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[3]""","=""5/2""",6,"=""""","=""16.654497""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""16.655018""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""16.655030""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[7]""","=""13/2""",14,"=""""","=""16.655214""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[7]""","=""15/2""",16,"=""""","=""16.655219""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""16.655476""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""16.655478""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[6]""","=""11/2""",12,"=""""","=""16.655619""","=""""",
"=""3p6.3d8.(3F<4>).6g""","=""2[6]""","=""13/2""",14,"=""""","=""16.655623""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[1]*""","=""1/2""",2,"=""""","=""16.655642""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[1]*""","=""3/2""",4,"=""""","=""16.655642""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[2]*""","=""3/2""",4,"=""""","=""16.655833""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[2]*""","=""5/2""",6,"=""""","=""16.655833""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[9]*""","=""17/2""",18,"=""""","=""16.656001""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[9]*""","=""19/2""",20,"=""""","=""16.656001""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[3]*""","=""5/2""",6,"=""""","=""16.656089""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[3]*""","=""7/2""",8,"=""""","=""16.656089""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[4]*""","=""7/2""",8,"=""""","=""16.656371""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[4]*""","=""9/2""",10,"=""""","=""16.656371""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[8]*""","=""15/2""",16,"=""""","=""16.656573""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[8]*""","=""17/2""",18,"=""""","=""16.656573""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[5]*""","=""9/2""",10,"=""""","=""16.656641""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[5]*""","=""11/2""",12,"=""""","=""16.656641""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[6]*""","=""11/2""",12,"=""""","=""16.656818""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[6]*""","=""13/2""",14,"=""""","=""16.656818""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[7]*""","=""13/2""",14,"=""""","=""16.656823""","=""""",
"=""3p6.3d8.(3F<4>).6h""","=""2[7]*""","=""15/2""",16,"=""""","=""16.656823""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2G*""","=""7/2""",8,"=""""","=""16.661098""","=""""",
"=""3p6.3d8.(3F).7d""","=""4D""","=""7/2""",8,"=""""","=""16.679252""","=""""",
"=""3p6.3d8.(3F).7d""","=""4P""","=""5/2""",6,"=""""","=""16.680756""","=""""",
"=""3p6.3d8.(3F).7d""","=""4H""","=""13/2""",14,"=""""","=""16.686174""","=""""",
"=""3p6.3d8.(3F).7d""","=""4H""","=""11/2""",12,"=""""","=""16.687954""","=""""",
"=""3p6.3d8.(3F).7d""","=""4F""","=""9/2""",10,"=""""","=""16.689187""","=""""",
"=""3p6.3d8.(3F).7d""","=""4G""","=""11/2""",12,"=""""","=""16.690077""","=""""",
"=""3p6.3d8.(3F).7d""","=""4F""","=""7/2""",8,"=""""","=""16.693492""","=""""",
"=""3p6.3d8.(3F).7d""","=""4G""","=""9/2""",10,"=""""","=""16.695539""","=""""",
"=""3p6.3d8.(3F).7d""","=""4P""","=""3/2""",4,"=""""","=""16.696961""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""2D*""","=""5/2""",6,"=""""","=""16.710980""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""2D*""","=""3/2""",4,"=""""","=""16.733500""","=""""",
"=""3p6.3d8.(3F).7d""","=""4D""","=""5/2""",6,"=""""","=""16.735197""","=""""",
"=""3p6.3d7.(2P).4s.4p.(1P*)""","=""2P*""","=""1/2""",2,"=""""","=""16.744455""","=""""",
"=""3p6.3d8.(3F).8s""","=""2F""","=""7/2""",8,"=""""","=""16.750321""","=""""",
"=""3p6.3d8.(3F).8s""","=""4F""","=""5/2""",6,"=""""","=""16.752338""","=""""",
"=""3p6.3d7.(2P).4s.4p.(1P*)""","=""2D*""","=""5/2""",6,"=""""","=""16.769969""","=""""",
"=""3p6.3d8.(3F).8p""","=""4G*""","=""9/2""",10,"=""""","=""16.770349""","=""""",
"=""3p6.3d8.(3F).8p""","=""4G*""","=""11/2""",12,"=""""","=""16.779775""","=""""",
"=""3p6.3d7.(2P).4s.4p.(1P*)""","=""2P*""","=""3/2""",4,"=""""","=""16.785294""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.787544""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.791832""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.792974""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.795092""","=""""",
"=""""","=""*""","=""7/2""",8,"=""""","=""16.795502""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.799023""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.801461""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.804646""","=""?""",
"=""""","=""*""","=""9/2""",10,"=""""","=""16.807149""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.809809""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[1]*""","=""1/2""",2,"=""""","=""16.812133""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[6]*""","=""11/2""",12,"=""""","=""16.813026""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[6]*""","=""13/2""",14,"=""""","=""16.813038""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.814499""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.814726""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.815059""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.815182""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.815780""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.815902""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.816055""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.817282""","=""""",
"=""3p6.3d8.(3F<3>).6f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.817849""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.818820""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""16.820997""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[1]""","=""1/2""",2,"=""""","=""16.822459""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[1]""","=""3/2""",4,"=""""","=""16.822460""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[2]""","=""3/2""",4,"=""""","=""16.822841""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[2]""","=""5/2""",6,"=""""","=""16.822849""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[7]""","=""13/2""",14,"=""""","=""16.822998""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[7]""","=""15/2""",16,"=""""","=""16.823003""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[3]""","=""7/2""",8,"=""""","=""16.823346""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[3]""","=""5/2""",6,"=""""","=""16.823350""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""16.823835""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""16.823844""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[6]""","=""11/2""",12,"=""""","=""16.823913""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[6]""","=""13/2""",14,"=""""","=""16.823917""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""16.824114""","=""""",
"=""3p6.3d8.(3F<3>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""16.824115""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[3]*""","=""5/2""",6,"=""""","=""16.824661""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[3]*""","=""7/2""",8,"=""""","=""16.824661""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[8]*""","=""15/2""",16,"=""""","=""16.824740""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[8]*""","=""17/2""",18,"=""""","=""16.824740""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[4]*""","=""7/2""",8,"=""""","=""16.825082""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[4]*""","=""9/2""",10,"=""""","=""16.825082""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[7]*""","=""13/2""",14,"=""""","=""16.825255""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[7]*""","=""15/2""",16,"=""""","=""16.825255""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[5]*""","=""9/2""",10,"=""""","=""16.825360""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[5]*""","=""11/2""",12,"=""""","=""16.825360""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[6]*""","=""11/2""",12,"=""""","=""16.825407""","=""""",
"=""3p6.3d8.(3F<3>).6h""","=""2[6]*""","=""13/2""",14,"=""""","=""16.825407""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""2G*""","=""7/2""",8,"=""""","=""16.830366""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.830375""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.843180""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.846900""","=""""",
"=""3p6.3d8.(3F).7d""","=""4F""","=""5/2""",6,"=""""","=""16.849696""","=""""",
"=""3p6.3d8.(3F).7d""","=""2F""","=""7/2""",8,"=""""","=""16.854957""","=""""",
"=""3p6.3d8.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.856159""","=""""",
"=""3p6.3d8.(3F).7d""","=""2H""","=""11/2""",12,"=""""","=""16.856397""","=""""",
"=""3p6.3d8.(3F).7d""","=""4H""","=""9/2""",10,"=""""","=""16.856902""","=""""",
"=""3p6.3d8.(3F).7d""","=""2G""","=""9/2""",10,"=""""","=""16.859038""","=""""",
"=""3p6.3d8.(3F).8s""","=""4F""","=""3/2""",4,"=""""","=""16.859771""","=""""",
"=""3p6.3d8.(3F).7d""","=""4G""","=""7/2""",8,"=""""","=""16.860123""","=""""",
"=""3p6.3d8.(3F).7d""","=""2D""","=""5/2""",6,"=""""","=""16.865748""","=""""",
"=""3p6.3d8.(3F).8s""","=""2F""","=""5/2""",6,"=""""","=""16.868116""","=""""",
"=""3p6.3d8.(3F).7d""","=""4D""","=""3/2""",4,"=""""","=""16.868608""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""2G*""","=""9/2""",10,"=""""","=""16.871306""","=""""",
"=""3p6.3d8.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.877053""","=""""",
"=""3p6.3d8.(3P).5d""","=""4D""","=""7/2""",8,"=""""","=""16.886829""","=""""",
"=""3p6.3d8.(3P).5d""","=""4D""","=""5/2""",6,"=""""","=""16.897633""","=""""",
"=""3p6.3d8.(3P).5d""","=""4D""","=""1/2""",2,"=""""","=""16.897909""","=""?""",
"=""3p6.3d8.(3P).5d""","=""4D""","=""3/2""",4,"=""""","=""16.902462""","=""""",
"=""3p6.3d8.(1D).6p""","=""2F*""","=""7/2""",8,"=""""","=""16.910558""","=""""",
"=""3p6.3d7.(2P).4s.4p.(1P*)""","=""2D*""","=""3/2""",4,"=""""","=""16.919020""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.924860""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[1]*""","=""1/2""",2,"=""""","=""16.925976""","=""""",
"=""3p6.3d8.(3P).5d""","=""4F""","=""9/2""",10,"=""""","=""16.926234""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.926871""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.927719""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.929085""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.929608""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.929686""","=""""",
"=""3p6.3d8.(3F<2>).6f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.929863""","=""""",
"=""3p6.3d8.(3P).5d""","=""4F""","=""7/2""",8,"=""""","=""16.934921""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[6]""","=""11/2""",12,"=""""","=""16.935744""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[6]""","=""13/2""",14,"=""""","=""16.935747""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[3]""","=""5/2""",6,"=""""","=""16.936032""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[3]""","=""7/2""",8,"=""""","=""16.936039""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""16.936740""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""16.936742""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""16.936785""","=""""",
"=""3p6.3d8.(3F<2>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""16.936785""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[3]*""","=""5/2""",6,"=""""","=""16.937390""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[3]*""","=""7/2""",8,"=""""","=""16.937390""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[7]*""","=""13/2""",14,"=""""","=""16.937473""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[7]*""","=""15/2""",16,"=""""","=""16.937473""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[4]*""","=""7/2""",8,"=""""","=""16.937763""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[4]*""","=""9/2""",10,"=""""","=""16.937763""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[6]*""","=""11/2""",12,"=""""","=""16.938065""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[6]*""","=""13/2""",14,"=""""","=""16.938065""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[5]*""","=""9/2""",10,"=""""","=""16.938088""","=""""",
"=""3p6.3d8.(3F<2>).6h""","=""2[5]*""","=""11/2""",12,"=""""","=""16.938088""","=""""",
"=""3p6.3d8.(3F).8p""","=""2G*""","=""9/2""",10,"=""""","=""16.945372""","=""""",
"=""3p6.3d8.(3P).5d""","=""4P""","=""1/2""",2,"=""""","=""16.951780""","=""""",
"=""3p6.3d8.(3P).5d""","=""""","=""3/2""",4,"=""""","=""16.952699""","=""""",
"=""3p6.3d8.(3P).5d""","=""4F""","=""5/2""",6,"=""""","=""16.956884""","=""""",
"=""3p6.3d8.(3F).7d""","=""4F""","=""3/2""",4,"=""""","=""16.967540""","=""""",
"=""3p6.3d8.(3F).7d""","=""2H""","=""9/2""",10,"=""""","=""16.971027""","=""""",
"=""3p6.3d8.(3F).7d""","=""4H""","=""7/2""",8,"=""""","=""16.972861""","=""?""",
"=""3p6.3d8.(3P).5d""","=""""","=""3/2""",4,"=""""","=""16.973354""","=""""",
"=""3p6.3d8.(3F).7d""","=""4G""","=""5/2""",6,"=""""","=""16.973355""","=""""",
"=""3p6.3d8.(3F).7d""","=""2G""","=""7/2""",8,"=""""","=""16.978002""","=""""",
"=""3p6.3d8.(3F).7d""","=""2P""","=""1/2""",2,"=""""","=""16.980291""","=""""",
"=""3p6.3d8.(3F).7d""","=""2F""","=""5/2""",6,"=""""","=""16.980858""","=""""",
"=""3p6.3d8.(3P).5d""","=""4P""","=""5/2""",6,"=""""","=""16.980969""","=""""",
"=""3p6.3d8.(3F).9s""","=""4F""","=""9/2""",10,"=""""","=""17.009216""","=""""",
"=""3p6.3d8.(3P).5d""","=""2P""","=""1/2""",2,"=""""","=""17.012111""","=""""",
"=""3p6.3d8.(3F).9s""","=""4F""","=""7/2""",8,"=""""","=""17.015130""","=""""",
"=""3p6.3d8.(3P).5d""","=""2P""","=""3/2""",4,"=""""","=""17.020330""","=""?""",
"=""3p6.3d8.(3F<4>).7f""","=""2[2]*""","=""5/2""",6,"=""""","=""17.050212""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[7]*""","=""15/2""",16,"=""""","=""17.050261""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[3]*""","=""7/2""",8,"=""""","=""17.050742""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[3]*""","=""5/2""",6,"=""""","=""17.051141""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[6]*""","=""13/2""",14,"=""""","=""17.051469""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[4]*""","=""9/2""",10,"=""""","=""17.051693""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[6]*""","=""11/2""",12,"=""""","=""17.052270""","=""""",
"=""3p6.3d8.(3F<4>).7f""","=""2[4]*""","=""7/2""",8,"=""""","=""17.052286""","=""""",
"=""3p6.3d8.(3F).8p""","=""2G*""","=""7/2""",8,"=""""","=""17.055606""","=""""",
"=""3p6.3d8.(3F<4>).7g""","=""2[8]""","=""15/2""",16,"=""""","=""17.056258""","=""""",
"=""3p6.3d8.(3F<4>).7g""","=""2[8]""","=""17/2""",18,"=""""","=""17.056261""","=""""",
"=""3p6.3d8.(3F<4>).7g""","=""2[6]""","=""13/2""",14,"=""""","=""17.056902""","=""""",
"=""3p6.3d8.(3F<4>).7g""","=""2[6]""","=""11/2""",12,"=""""","=""17.056902""","=""""",
"=""3p6.3d8.(3F<4>).7g""","=""2[5]""","=""11/2""",12,"=""""","=""17.057143""","=""""",
"=""3p6.3d8.(3F).8d""","=""4P""","=""5/2""",6,"=""""","=""17.073456""","=""""",
"=""3p6.3d8.(3F).8d""","=""4D""","=""7/2""",8,"=""""","=""17.073524""","=""""",
"=""3p6.3d8.(3F).8d""","=""4H""","=""13/2""",14,"=""""","=""17.076991""","=""""",
"=""3p6.3d8.(3F).8d""","=""4H""","=""11/2""",12,"=""""","=""17.077949""","=""""",
"=""3p6.3d8.(3F).8d""","=""4F""","=""9/2""",10,"=""""","=""17.079303""","=""""",
"=""3p6.3d8.(3F).8d""","=""4G""","=""11/2""",12,"=""""","=""17.079416""","=""""",
"=""3p6.3d8.(3F).8d""","=""4F""","=""7/2""",8,"=""""","=""17.082115""","=""""",
"=""3p6.3d8.(3F).8d""","=""4G""","=""9/2""",10,"=""""","=""17.082853""","=""?""",
"=""3p6.3d8.(3F).8d""","=""4D""","=""5/2""",6,"=""""","=""17.111621""","=""""",
"=""3p6.3d8.(3F).9p""","=""4F*""","=""9/2""",10,"=""""","=""17.124931""","=""""",
"=""3p6.3d7.(2F).4s.4p.(1P*)""","=""2G*""","=""9/2""",10,"=""""","=""17.171296""","=""?""",
"=""3p6.3d8.(3F).9s""","=""2F""","=""7/2""",8,"=""""","=""17.179711""","=""""",
"=""3p6.3d8.(3F).9s""","=""4F""","=""5/2""",6,"=""""","=""17.181196""","=""""",
"=""3p6.3d8.(3P).6p""","=""4D*""","=""7/2""",8,"=""""","=""17.214090""","=""""",
"=""3p6.3d8.(3F<3>).7f""","=""2[6]*""","=""13/2""",14,"=""""","=""17.220033""","=""""",
"=""3p6.3d8.(3F<3>).7g""","=""2[7]""","=""15/2""",16,"=""""","=""17.224964""","=""""",
"=""3p6.3d8.(3F).8d""","=""2H""","=""11/2""",12,"=""""","=""17.246580""","=""""",
"=""3p6.3d8.(3F).9s""","=""4F""","=""3/2""",4,"=""""","=""17.290433""","=""""",
"=""3p6.3d8.(3F).9s""","=""2F""","=""5/2""",6,"=""""","=""17.294816""","=""""",
"=""3p6.3d8.(3F<2>).7g""","=""2[6]""","=""13/2""",14,"=""""","=""17.337236""","=""""",
"=""3p6.3d8.(1G).6s""","=""2G""","=""9/2""",10,"=""""","=""17.358553""","=""""",
"=""3p6.3d8.(1G).6s""","=""2G""","=""7/2""",8,"=""""","=""17.358874""","=""""",
"=""Ni III (3d8 3F<4>)""","=""Limit""","=""---""",,"=""""","=""18.168838""","=""""",
