Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s2.4p.29d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.101054""","=""""",
"=""4s2.4p.29d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.101224""","=""""",
"=""4s2.4p.29d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10126""","=""""",
"=""4s2.4p.31s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.10138""","=""""",
"=""4s2.4p.30d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.10211""","=""""",
"=""4s2.4p.30d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.102401""","=""""",
"=""4s2.4p.30d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10243""","=""""",
"=""4s2.4p.32s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.10253""","=""""",
"=""4s2.4p.31d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.103173""","=""""",
"=""4s2.4p.31d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.103316""","=""""",
"=""4s2.4p.31d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10346""","=""""",
"=""4s2.4p.31d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.103475""","=""""",
"=""4s2.4p.33s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.10359""","=""""",
"=""4s2.4p.32d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.104150""","=""""",
"=""4s2.4p.32d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.104287""","=""""",
"=""4s2.4p.32d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.104437""","=""""",
"=""4s2.4p.32d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10444""","=""""",
"=""4s2.4p.33d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.105063""","=""""",
"=""4s2.4p.33d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.105162""","=""""",
"=""4s2.4p.33d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.105301""","=""""",
"=""4s2.4p.33d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10532""","=""""",
"=""4s2.4p.34d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.105889""","=""""",
"=""4s2.4p.34d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.105952""","=""""",
"=""4s2.4p.34d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.106099""","=""""",
"=""4s2.4p.34d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10610""","=""""",
"=""4s2.4p.35d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.106599""","=""""",
"=""4s2.4p.35d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.106699""","=""""",
"=""4s2.4p.35d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.106822""","=""""",
"=""4s2.4p.35d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10684""","=""""",
"=""4s2.4p.36d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.107287""","=""""",
"=""4s2.4p.36d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.107356""","=""""",
"=""4s2.4p.36d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10748""","=""""",
"=""4s2.4p.36d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.107489""","=""""",
"=""4s2.4p.37d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.107900""","=""""",
"=""4s2.4p.37d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.1081""","=""""",
"=""4s2.4p.37d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.108088""","=""""",
"=""4s2.4p.38d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.108554""","=""""",
"=""4s2.4p.38d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10864""","=""""",
"=""4s2.4p.38d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.108650""","=""""",
"=""4s2.4p.39d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.10900""","=""""",
"=""4s2.4p.39d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.109159""","=""""",
"=""4s2.4p.39d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10916""","=""""",
"=""4s2.4p.40d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.10947""","=""""",
"=""4s2.4p.40d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.109632""","=""""",
"=""4s2.4p.40d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.10963""","=""""",
"=""4s2.4p.41d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.10993""","=""""",
"=""4s2.4p.41d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.110063""","=""""",
"=""4s2.4p.41d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11008""","=""""",
"=""4s2.4p.42d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.110473""","=""""",
"=""4s2.4p.42d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11049""","=""""",
"=""4s2.4p.43d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11086""","=""""",
"=""4s2.4p.43d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.110871""","=""""",
"=""4s2.4p.44d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.111210""","=""""",
"=""4s2.4p.44d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11122""","=""""",
"=""4s2.4p.45d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.111543""","=""""",
"=""4s2.4p.45d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11157""","=""""",
"=""4s2.4p.46d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.111851""","=""""",
"=""4s2.4p.46d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11185""","=""""",
"=""4s2.4p.47d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.112145""","=""""",
"=""4s2.4p.47d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11215""","=""""",
"=""4s2.4p.48d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.112419""","=""""",
"=""4s2.4p.48d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11242""","=""""",
"=""4s2.4p.49d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.112661""","=""""",
"=""4s2.4p.49d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11267""","=""""",
"=""4s2.4p.50d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11292""","=""""",
"=""4s2.4p.50d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.112925""","=""""",
"=""4s2.4p.51d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.113132""","=""""",
"=""4s2.4p.51d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11314""","=""""",
"=""4s2.4p.52d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.113341""","=""""",
"=""4s2.4p.52d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.11335""","=""""",
"=""4s2.4p.53d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.113542""","=""""",
"=""4s2.4p.53d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.113556""","=""""",
"=""4s2.4p.54d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.113727""","=""""",
"=""4s2.4p.54d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.113748""","=""""",
"=""4s2.4p.55d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.11391""","=""""",
"=""4s2.4p.56d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114074""","=""""",
"=""4s2.4p.57d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114231""","=""""",
"=""4s2.4p.57d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114251""","=""""",
"=""4s2.4p.58d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114385""","=""""",
"=""4s2.4p.58d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114393""","=""""",
"=""4s2.4p.59d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114533""","=""""",
"=""4s2.4p.59d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114541""","=""""",
"=""4s2.4p.60d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114662""","=""""",
"=""4s2.4p.60d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114662""","=""""",
"=""4s2.4p.61d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114802""","=""""",
"=""4s2.4p.61d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114802""","=""""",
"=""4s2.4p.62d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.114905""","=""""",
"=""4s2.4p.62d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.114924""","=""""",
"=""4s2.4p.63d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.115034""","=""""",
"=""4s2.4p.63d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.115048""","=""""",
"=""4s2.4p.64d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.115140""","=""""",
"=""Ge II (4p 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""8.118560""","=""""",
