Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5.4s.(5S).34p""","=""6P*""","=""""",18,"=""""","=""8.595098""","=""""",
"=""3d5.4s.(5S).35p""","=""6P*""","=""""",18,"=""""","=""8.595903""","=""""",
"=""3d5.4s.(5S).36p""","=""6P*""","=""""",18,"=""""","=""8.596634""","=""""",
"=""3d5.4s.(5S).37p""","=""6P*""","=""""",18,"=""""","=""8.597304""","=""""",
"=""3d5.4s.(5S).38p""","=""6P*""","=""""",18,"=""""","=""8.597924""","=""""",
"=""3d5.4s.(5S).39p""","=""6P*""","=""""",18,"=""""","=""8.598496""","=""""",
"=""3d5.4s.(5S).40p""","=""6P*""","=""""",18,"=""""","=""8.599011""","=""""",
"=""3d5.4s.(5S).41p""","=""6P*""","=""""",18,"=""""","=""8.599488""","=""""",
"=""3d5.4s.(5S).42p""","=""6P*""","=""""",18,"=""""","=""8.599943""","=""""",
"=""3d5.4s.(5S).43p""","=""6P*""","=""""",18,"=""""","=""8.600359""","=""""",
"=""3d5.4s.(5S).44p""","=""6P*""","=""""",18,"=""""","=""8.600750""","=""""",
"=""3d5.4s.(5S).45p""","=""6P*""","=""""",18,"=""""","=""8.601111""","=""""",
"=""3d5.4s.(5S).46p""","=""6P*""","=""""",18,"=""""","=""8.601451""","=""""",
"=""3d5.4s.(5S).47p""","=""6P*""","=""""",18,"=""""","=""8.601756""","=""""",
"=""3d5.4s.(5S).48p""","=""6P*""","=""""",18,"=""""","=""8.602048""","=""""",
"=""3d5.4s.(5S).49p""","=""6P*""","=""""",18,"=""""","=""8.602308""","=""""",
"=""3d5.4s.(5S).50p""","=""6P*""","=""""",18,"=""""","=""8.602561""","=""""",
"=""3d5.4s.(5S).51p""","=""6P*""","=""""",18,"=""""","=""8.602775""","=""""",
"=""3d5.4s.(5S).52p""","=""6P*""","=""""",18,"=""""","=""8.602999""","=""""",
"=""3d5.4s.(5S).53p""","=""6P*""","=""""",18,"=""""","=""8.603218""","=""""",
"=""3d5.4s.(5S).54p""","=""6P*""","=""""",18,"=""""","=""8.603416""","=""""",
"=""3d5.4s.(5S).55p""","=""6P*""","=""""",18,"=""""","=""8.603585""","=""""",
"=""Mn II (3d5.4s 5S<2>)""","=""Limit""","=""---""",,"=""""","=""8.608517""","=""""",
"=""""","=""x 2I*""","=""13/2""",14,"=""""","=""8.624450""","=""?""",
"=""""","=""x 2I*""","=""11/2""",12,"=""""","=""8.633001""","=""?""",
"=""""","=""v 2H*""","=""9/2""",10,"=""""","=""8.637136""","=""?""",
"=""""","=""v 2H*""","=""11/2""",12,"=""""","=""8.644545""","=""""",
"=""3d5.4s.(5S).29p""","=""6P*""","=""""",18,"=""""","=""8.656602""","=""""",
